[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************

### Creating new features  task: 0 ###
New features norm: 1.000
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.7%, forg=  0.0%| TAg acc= 99.7%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.26/alpha=30
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 0.89, CE: 0.88, Adapter: 0.000, Wd: 0.02 Old: 0.41 New: 0.98
Epoch: 1, Total: 0.76, CE: 0.74, Adapter: 0.000, Wd: 0.02 Old: 0.35 New: 1.06
Epoch: 2, Total: 0.70, CE: 0.68, Adapter: 0.000, Wd: 0.02 Old: 0.35 New: 1.11
Epoch: 3, Total: 0.67, CE: 0.64, Adapter: 0.000, Wd: 0.03 Old: 0.29 New: 1.21
Epoch: 4, Total: 0.65, CE: 0.62, Adapter: 0.000, Wd: 0.03 Old: 0.32 New: 1.12
Epoch: 5, Total: 0.63, CE: 0.60, Adapter: 0.000, Wd: 0.03 Old: 0.32 New: 1.12
Epoch: 6, Total: 0.62, CE: 0.59, Adapter: 0.000, Wd: 0.03 Old: 0.30 New: 1.16
Epoch: 7, Total: 0.61, CE: 0.58, Adapter: 0.000, Wd: 0.04 Old: 0.30 New: 1.16
Epoch: 8, Total: 0.60, CE: 0.57, Adapter: 0.000, Wd: 0.04 Old: 0.31 New: 1.16
Epoch: 9, Total: 0.60, CE: 0.56, Adapter: 0.000, Wd: 0.04 Old: 0.30 New: 1.12
Epoch: 10, Total: 0.59, CE: 0.55, Adapter: 0.041, Wd: 0.04 Old: 0.30 New: 1.19
Epoch: 11, Total: 0.59, CE: 0.55, Adapter: 0.112, Wd: 0.04 Old: 0.31 New: 1.10
Epoch: 12, Total: 0.59, CE: 0.54, Adapter: 0.186, Wd: 0.04 Old: 0.36 New: 1.01
Epoch: 13, Total: 0.58, CE: 0.53, Adapter: 0.260, Wd: 0.04 Old: 0.39 New: 0.96
Epoch: 14, Total: 0.58, CE: 0.52, Adapter: 0.333, Wd: 0.04 Old: 0.40 New: 0.95
Epoch: 15, Total: 0.58, CE: 0.52, Adapter: 0.405, Wd: 0.05 Old: 0.39 New: 0.92
Epoch: 16, Total: 0.57, CE: 0.51, Adapter: 0.469, Wd: 0.05 Old: 0.38 New: 0.99
Epoch: 17, Total: 0.57, CE: 0.51, Adapter: 0.530, Wd: 0.05 Old: 0.40 New: 0.92
Epoch: 18, Total: 0.57, CE: 0.50, Adapter: 0.583, Wd: 0.05 Old: 0.38 New: 0.96
Epoch: 19, Total: 0.57, CE: 0.50, Adapter: 0.634, Wd: 0.05 Old: 0.40 New: 1.01
Epoch: 20, Total: 0.57, CE: 0.50, Adapter: 0.684, Wd: 0.05 Old: 0.39 New: 1.02
Epoch: 21, Total: 0.56, CE: 0.49, Adapter: 0.730, Wd: 0.05 Old: 0.43 New: 0.89
Epoch: 22, Total: 0.56, CE: 0.49, Adapter: 0.773, Wd: 0.05 Old: 0.37 New: 0.98
Epoch: 23, Total: 0.56, CE: 0.49, Adapter: 0.812, Wd: 0.05 Old: 0.38 New: 0.94
Epoch: 24, Total: 0.56, CE: 0.48, Adapter: 0.849, Wd: 0.05 Old: 0.39 New: 0.96
Epoch: 25, Total: 0.56, CE: 0.48, Adapter: 0.886, Wd: 0.05 Old: 0.46 New: 0.87
Epoch: 26, Total: 0.56, CE: 0.48, Adapter: 0.921, Wd: 0.05 Old: 0.40 New: 1.00
Epoch: 27, Total: 0.56, CE: 0.47, Adapter: 0.955, Wd: 0.05 Old: 0.42 New: 0.94
Epoch: 28, Total: 0.56, CE: 0.47, Adapter: 0.984, Wd: 0.05 Old: 0.42 New: 0.94
Epoch: 29, Total: 0.56, CE: 0.47, Adapter: 1.011, Wd: 0.06 Old: 0.42 New: 0.95
Epoch: 30, Total: 0.55, CE: 0.47, Adapter: 1.039, Wd: 0.06 Old: 0.41 New: 0.95
Epoch: 31, Total: 0.55, CE: 0.47, Adapter: 1.064, Wd: 0.06 Old: 0.41 New: 0.94
