Files already downloaded and verified
Files already downloaded and verified
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Training model task: 0 ###
### Training model task: 0 ###
The model has 20,274 parameters
Epoch: 0: Loss: 2.25 CE: 2.25 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 1: Loss: 2.19 CE: 2.19 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 2: Loss: 2.15 CE: 2.15 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 3: Loss: 2.13 CE: 2.13 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 4: Loss: 2.10 CE: 2.10 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 5: Loss: 2.07 CE: 2.07 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 6: Loss: 2.04 CE: 2.04 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 7: Loss: 2.02 CE: 2.02 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 8: Loss: 1.99 CE: 1.99 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 9: Loss: 1.97 CE: 1.97 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 10: Loss: 1.95 CE: 1.95 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 11: Loss: 1.92 CE: 1.92 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 12: Loss: 1.90 CE: 1.90 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 13: Loss: 1.88 CE: 1.88 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 14: Loss: 1.86 CE: 1.86 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 15: Loss: 1.85 CE: 1.85 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 16: Loss: 1.83 CE: 1.83 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 17: Loss: 1.81 CE: 1.81 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 18: Loss: 1.80 CE: 1.80 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 19: Loss: 1.78 CE: 1.78 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 20: Loss: 1.77 CE: 1.77 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 21: Loss: 1.75 CE: 1.75 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 22: Loss: 1.74 CE: 1.74 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 23: Loss: 1.73 CE: 1.73 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 24: Loss: 1.72 CE: 1.72 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 25: Loss: 1.71 CE: 1.71 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 26: Loss: 1.70 CE: 1.70 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 27: Loss: 1.68 CE: 1.68 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 28: Loss: 1.67 CE: 1.67 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 29: Loss: 1.66 CE: 1.66 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 30: Loss: 1.66 CE: 1.66 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 31: Loss: 1.65 CE: 1.65 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 32: Loss: 1.64 CE: 1.64 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 33: Loss: 1.63 CE: 1.63 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 34: Loss: 1.62 CE: 1.62 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 35: Loss: 1.61 CE: 1.61 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 36: Loss: 1.60 CE: 1.60 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 37: Loss: 1.60 CE: 1.60 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 38: Loss: 1.59 CE: 1.59 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 39: Loss: 1.58 CE: 1.58 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 40: Loss: 1.58 CE: 1.58 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 41: Loss: 1.57 CE: 1.57 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 42: Loss: 1.56 CE: 1.56 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 43: Loss: 1.56 CE: 1.56 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 44: Loss: 1.55 CE: 1.55 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 45: Loss: 1.54 CE: 1.54 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 46: Loss: 1.54 CE: 1.54 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 47: Loss: 1.53 CE: 1.53 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
Epoch: 48: Loss: 1.53 CE: 1.53 Approx: 0.00 Adapter: 0.000 Push: 0.00  Pull: 0.00 
